app,userName,score,content,at,thumbsUpCount
Traveloka,Sagitarius Ginting,5,Traveloka mantap,2023-12-19 16:00:46,0
Traveloka,Tanto Arga,1,pesanan dibatalkan semena mena dari pihak maskapai refund memakan waktu 90 hari kacau traveloka ini jangan asal sok bisa lah aplikasi kalian ini,2023-12-19 15:38:31,0
Traveloka,Andrians Rhazab2012,5,Mudah tidak ribet,2023-12-19 15:36:14,0
Traveloka,Ade Alghifari,5,Penggunaan yg sangat simple sekali,2023-12-19 14:52:31,0
Traveloka,Tri Surya Pratama (Pratama Bin Nuroddin),5,Good,2023-12-19 14:51:47,0
Traveloka,Fahrunnisa Nisa,5,Aplikasinya sangat bagus,2023-12-19 14:27:08,0
Traveloka,Mohammad Holil,5,terimakasih banyak dengan adanya Traveloka ini saya bisa kemana saja lebih gampang untuk pembelian tiketnya,2023-12-19 14:15:12,0
Traveloka,Kristin Sugiati,5,"Pencarian untuk hotel, pesawat , kereta api, dll... Sangat mudah dan wisata hiburan makanan juga tersedia semua, jadi kita ga perlu repot2 ke sana kemari",2023-12-19 13:48:57,3
Traveloka,Ibnoel Mukhlis Pasaribu,5,Oke,2023-12-19 13:33:54,0
Traveloka,Reli Santianu,5,Bayak varianny,2023-12-19 12:47:06,0
Traveloka,ovank rockerz,5,sangat menguntungkan dan membantu sekali.. mantap,2023-12-19 12:43:50,0
Traveloka,bagus bajera,4,",,,xy,zZc🤩,""3,,😛🤫💅✍️",2023-12-19 12:33:58,0
Traveloka,Ella Puput,5,"sangat keren, membantu sekali",2023-12-19 12:30:18,0
Traveloka,Asri Murtini,5,sangat membantu,2023-12-19 12:26:07,0
Traveloka,Gita Nuraeny,5,Mantap,2023-12-19 12:21:17,0
Traveloka,Nina Karlina,5,Semoga traveloka jaya selalu,2023-12-19 12:16:21,0
Traveloka,Suyanto Yanto,5,Sangat membantu sya apabila ingin membeli tiket bus,2023-12-19 12:07:45,0
Traveloka,ismawati siregar,5,"nih saya kasih bintang 5, jujur saja saya suka dgn aplikasi yg satu ini, ndak pake ribet, ketika refund juga super easy, dlm hitungan hari dah balik aja tuh duit, cuma kenapa saya kok ga bisa di terima daftar paylater ya, padahal kan byk banget kemudahan yg bisa saya rasakan andai paylaterku di setujui. Tapi ya sdhlah blm rejeki aku kali..",2023-12-19 12:07:12,7
Traveloka,Koin Kity,5,"Mantap, banyak promonya",2023-12-19 11:47:52,0
Traveloka,All Vlog,5,sangat membantu,2023-12-19 11:45:29,0
Traveloka,Hidro Sejati Farm,5,"Apk bagussss,,,bisa dpt cek in murah...",2023-12-19 11:44:34,0
Traveloka,Inu,5,Mudah dengan traveloka,2023-12-19 11:35:49,0
Traveloka,Endang Kadarini,4,alhamdulillah puas,2023-12-19 11:33:27,0
Traveloka,Fadlilah Ummah,5,Sangat bagus,2023-12-19 11:22:44,0
Traveloka,setiadi ade,5,Keren dan memudahkan,2023-12-19 11:22:19,0
Traveloka,Rahayu Darmawan,5,Sangat membantu,2023-12-19 11:22:18,0
Traveloka,Sulis Tiyo,5,Ok..,2023-12-19 11:08:52,0
Traveloka,Mardeni,5,Sangat menjajikan,2023-12-19 11:08:08,0
Traveloka,Hardian Rizky,5,Luar biasa membantu,2023-12-19 11:07:49,0
Traveloka,Yully Widiyanthi,5,Aplikasinya bagus dan memudahkan...,2023-12-19 11:07:00,0
Traveloka,Hutomo,5,Good,2023-12-19 10:04:54,0
Traveloka,Chandra Sihombing,5,Semoga membantu🙏🙏🙏amin ya allah🤲🤲🤲,2023-12-19 09:44:10,0
Traveloka,Zhea Puput,1,"SANGAT MENGECEWAKAN GA JELAS .. DIAA YANG TURUNIN LEVELLL DIA JGA YG BUAT LMIT TIDAK SEHAT .. WEEE GA JELASSS MASA GAA"" GA JD BAYAR TIKET DITRAVELOKA LIMIT JADI DITURUNINN , N LANGSNG DIBUAT TIDAK SEHAT .. GA JELAS BGT ! BAYAR SBLOM JAPO UDAH DIBAYAR MALAH KYAK T ! KAPOK BUANGET PKE INI",2023-12-19 09:38:47,0
Traveloka,GUN GUN GUNAWAN,5,Nice apk,2023-12-19 09:37:31,0
Traveloka,Lisbet Salay,5,Mantap,2023-12-19 09:32:50,0
Traveloka,BANG RADEN,1,"Kecewa dari pihak aplikasi tidak bisa membantu untuk pengajuan perubahan tangal tiket hotel, seharusnya pihak aplikasi juga menjaga pelanggan nya,",2023-12-19 09:31:22,1
Traveloka,Muktamar Umakaapa,5,Sangat memuaskan,2023-12-19 09:31:04,0
Traveloka,cakra utama,5,Mantap gasss,2023-12-19 09:10:01,0
Traveloka,Ryhan Zeer,5,"sangat baik,mudah di pahami,tidak ribet",2023-12-19 09:09:43,0
Traveloka,No game No life,5,menakjubkan,2023-12-19 08:55:00,0
Traveloka,Syafriadi,5,Sangat memuaskan sekali,2023-12-19 08:38:37,0
Traveloka,Nur Hidayat,1,Atminnya kasar kayak orang GK berpendidikan,2023-12-19 08:36:09,0
Traveloka,Masliufei 02,5,oke,2023-12-19 08:27:57,0
Traveloka,Dek Rian,5,aplikasi bagus bangettt,2023-12-19 08:00:31,0
Traveloka,Dwi Heri,5,mudah dan mudah,2023-12-19 07:59:30,0
Traveloka,Jolang Alip,5,Sangat membantu sekali,2023-12-19 07:58:54,0
Traveloka,Rahmat Sukron Ardi Hidayat,1,"Dari bibtang 5 ke Bintang satu, Saya menemukan Bug di Traveloka, dimana harga rata-rata pesawat ke Bucharest seharga 16jt, tapi di Aplikasi hanya senilai 2.5 jt, kemudian saya konfirmasi ke CS Instagram dan pilihannya langsung dihapus di Traveloka. Setelah itu saya tidak dapat apa-apa bahkan ucapan terima kasih sekalipun. Kalau di Luar Negeri kan biasanya dikasih voucher atau bingkisan, ini ucapan terima kasih aja engga. Tahu gitu saya manfaatkan saja bug nya..",2023-12-19 07:38:50,0
Traveloka,Egi Josdonal Tambunan,1,"Ada aja ngundang"" ke grub telegram isi nya ajakan biar full star.. haha",2023-12-19 07:38:00,0
Traveloka,veronika helvia,4,Bagus,2023-12-19 07:37:22,0
Traveloka,Farelputra Putra,5,Aplikasi sangat membantu,2023-12-19 07:20:57,0
Traveloka,Rizal Ibrahim,5,Sangat bagus,2023-12-19 07:20:37,0
Traveloka,Muhammad Bambang,5,Baru nyoba tapi bagus,2023-12-19 07:18:20,0
Traveloka,ike lufianti,5,TOP,2023-12-19 07:14:34,0
Traveloka,Raven Trie Valeri,5,Bagus pelayanannya,2023-12-19 07:13:29,0
Traveloka,Viorensa Tedjalaksana,5,"Aplikasinya super bermanfaat, dan suka banyak promo menarik kalau beli tiket.",2023-12-19 07:13:27,0
Traveloka,Reyoaldi H. A.,1,"Saya di tipu oleh pihak traveloka, yang di mana seseorang menyuruh download aplikasi traveloka dan memberi ulasan bintang 5, dan mereka menyuruh like 3 vidio di apk traveloka, mereka janji bayarin 35k tapi saya di tipu, mereka memberikan tawaran seperti itu di telegram! Setelah di tipu saya Langsung di blokir, nama telegram nya Iska Nazarina id Telegram nya @nazarinaiska",2023-12-19 07:13:26,0
Traveloka,jokotiyo tiyo,5,Mantap sangat mudah mencari hotel berbintng yg sesuai harga,2023-12-19 06:56:19,0
Traveloka,widya winda,5,Pelayanan bagus,2023-12-19 06:37:44,0
Traveloka,Mi2 Purba,5,good,2023-12-19 06:15:04,0
Traveloka,HAZIQ SHAQUILLE Ariista,5,Ok gas,2023-12-19 06:07:33,0
Traveloka,Kaka Reni,2,"Lambat proses refund sudah 1 bulan menunggu, gak di kembalikan uang sya. Sdh brp kali ditlpn jawaban tnggu2 smpai 1bln lbih.",2023-12-19 05:29:44,0
Traveloka,Talithaputri,5,"Bagus sekali dapat melakukan pemesanan layanan yang disediakan oleh hotel, maskapai penerbangan, kereta, atau operator transportasi lainnya, penyelenggara acara, pengelola objek wisata, agen perjalanan wisata, operator telekomunikasi, dan/atau penyedia layanan lain yang bekerjasama dengan Traveloka",2023-12-19 05:26:18,0
Traveloka,Official Andhika firmansyah,5,Traveloka memang oke,2023-12-19 05:25:05,0
Traveloka,selopraditya saja,5,Mantap sekali,2023-12-19 05:13:48,0
Traveloka,vini indriani,5,"Jadi lebih banyak opsi untuk liburan, godd",2023-12-19 05:09:18,0
Traveloka,Asep Krisdianto,5,Mantap,2023-12-19 05:08:56,0
Traveloka,Novi Rahmawati,5,"aplikasi yang sangat bagus, banyak juga promo yang ditawarkan",2023-12-19 05:06:12,0
Traveloka,Muhammad Aslam Fariz,5,Sangat menyenangkan,2023-12-19 05:02:07,0
Traveloka,Reza Armanda,5,Aplikasi nya bagus banget,2023-12-19 04:57:05,0
Traveloka,Wahyu Dwi utomo,5,Aplikasi sangat Bermanfaat dan Berguna !!!!!🥳🥳🥳🥳,2023-12-19 04:50:13,0
Traveloka,Gaming Syariah,5,all in prabowo,2023-12-19 04:46:11,0
Traveloka,Syaifudin Telkomsel,5,"Aplikasi yg sangat dibutuhkan ketika ingin jalan2 ,promo jg menarik ,",2023-12-19 04:44:36,0
Traveloka,Ibnu Athaillah,2,Kenapa slow respon si parah banget dah,2023-12-19 04:36:39,0
Traveloka,taufiq fitriawan,5,Sangat bagus menarik dan banyak promo,2023-12-19 04:27:56,0
Traveloka,Taduhana 07,5,Aplikasinya sangat memudahkan perjalan kita,2023-12-19 04:27:10,0
Traveloka,Praditia Putra setiawan,5,Sangat memuaskan dan memudahkan,2023-12-19 04:23:30,0
Traveloka,veri as,3,"Hampir 1 tahun di blokir paylater ,apa fungsinya ,tunggakan juga tidak ada...,kasih bintang 3 aja dulu",2023-12-19 04:17:09,1
Traveloka,rohaman woenkcool,5,super duper mantuler,2023-12-19 03:56:44,0
Traveloka,Darso Cecep,5,Mantap,2023-12-19 03:54:58,0
Traveloka,Gendis K. N.,5,"Aplikasinya sangat membantu, harganya murah dan prosesnya cepat",2023-12-19 03:51:35,0
Traveloka,Gining ID,5,Mantap..,2023-12-19 03:45:42,0
Traveloka,jojo,2,"Saya mau boking tiket pesawat ko ga bisa pilih kursi sendiri, padahal kemarin-kemarin bisa ko sekarang tidak bisa",2023-12-19 03:13:50,0
Traveloka,Dian Hadi,5,Sangat memudahkan 👍,2023-12-19 02:02:14,0
Traveloka,Aila Sihombing,1,Kurang,2023-12-19 01:45:56,0
Traveloka,Mishbahul Munir,2,Stelah diupdate malah jadi lemot aplikasinya,2023-12-18 22:17:17,0
Traveloka,bone99,2,skip lah pakai ini. kurang rekomended. pindah apk sejenis yg lebih bagus,2023-12-18 16:03:37,1
Traveloka,miin_gg,5,ok,2023-12-18 14:34:56,0
Traveloka,Anton Hilman,1,Hapeuk ah,2023-12-18 14:12:48,0
Traveloka,Noobmaster 2024,1,Sisa saldo gak bisa di tarik. males pakai app ini lagi. akhirnya ganti yg lain,2023-12-18 13:30:05,0
Traveloka,Dimas Finan Syifa,5,"Membantu dalam perjalanan, fitur yg banyak dalam pemesanan tiket, apalagi diskonnyaaa wahhh",2023-12-18 13:24:04,0
Traveloka,Irmansyah Tija,5,Terima kasih telah memudahkan pilihan perjalanan saya. Tapi ada satu kue yang tak pernah terlupakan setiap perjalanan saya yaitu Kue Koa Moms Ita yang rasanya enak dan lezat cocok buat oleh oleh dan teman perjalanan #KOAkanSelaluMenemanimu,2023-12-18 13:21:02,0
Traveloka,bagus mohammed,5,mantab,2023-12-18 13:18:16,0
Traveloka,Didi Setyawan,5,mudah,2023-12-18 12:57:55,0
Traveloka,Moel Dendi,5,Mantul,2023-12-18 12:27:23,0
Traveloka,Rezitha Aullia putri,5,Sangat bagus dan mempermudah saya,2023-12-18 11:57:36,0
Traveloka,Skyde,5,Apl mantap,2023-12-18 11:35:47,0
Traveloka,Hanz Channel,1,Noob aplikasi,2023-12-18 11:35:07,0
Traveloka,nursofa pratama,5,Sangat membantu untuk mencari penginapan 👍,2023-12-18 11:27:47,0
Traveloka,WIRA SANJAYA,5,Good,2023-12-18 11:22:34,0
Traveloka,Akunsaya ya,2,Aplikasi nya sangat mendukung program parawisata,2023-12-18 11:19:07,0
Traveloka,Suci Fitri,5,Setiap pesen tiket bis maupun kerta pasti selalu disini karnaaa sangat amann😘😘,2023-12-18 11:15:50,0
Traveloka,Nabila Nur suroya,5,Best as always,2023-12-18 11:09:01,0
Traveloka,Salsabilah Ajjura,5,"Aplikasi yang sangat berguna untuk bepergian, membuat liburan jadi sangat ganpanh dan efisien dan sangat menguntungkan 💓💓",2023-12-18 11:04:51,3
Traveloka,Shob Brinz,5,Kini lebih mudah cari tempat dan booking nya... Sangat membantu. Terimakasih traveloka..,2023-12-18 11:02:04,0
Traveloka,Davino albar,5,Sangat membantu dan suka promo nya,2023-12-18 11:01:13,0
Traveloka,Danang Ri,5,Mantap,2023-12-18 10:59:43,0
Traveloka,Balton fc,5,Sangat membantu,2023-12-18 10:58:04,0
Traveloka,Vera Rosi,5,Mantul bgt traveloka,2023-12-18 10:56:49,0
Traveloka,Apong LBK (Yutube.com),5,Sangat bermanfaat sekali,2023-12-18 10:56:42,0
Traveloka,Its Me,5,Good,2023-12-18 10:45:16,0
Traveloka,Rafli Aprilian,5,"Bagus banget beli tiket pesawat, hotel,tempat rekreasi dll. Saya juga suka promo diskon kalo mau nginep di hotel ini",2023-12-18 10:30:46,0
Traveloka,thaa kristian1905,5,"Biasa beli tiket pesawat, hotel, tmpat rekreasi, Permainan dan atraksi di traveloka.. sejauh ini cukup baik aman dan nyaman.. suka bnyk promo diskon pula klo mau nginep dihotel.. hihi..",2023-12-18 10:27:45,28
Traveloka,I'm Andri,1,"Aplikasi yang merugikan saya sekeluarga, ketika sampai dihotel ternyata nama, kode booking tidak terdaftar dihotel, kamar sudah penuh dan harus mencari-cari hotel lain, memakan waktu dan biaya...",2023-12-18 09:38:00,1
Traveloka,22 Marhani 093,5,Traveloka is the best,2023-12-18 09:10:54,0
Traveloka,Akun Tumbal,5,Aplikasi nya mudah dan jg ui nya simplee enak dilihat good dehh,2023-12-18 08:38:37,0
Traveloka,Indra Hermawan,5,Sangatlah membantu,2023-12-18 08:38:27,0
Traveloka,DewiPurnama Sari,1,Putu lisna erikayan mengaku sebagai admin. Tapi pembohong,2023-12-18 08:38:12,0
Traveloka,Lia Meilani,5,"Ok baguss bangettt,thanks",2023-12-18 08:37:58,0
Traveloka,Andi Kartika Sari,5,Mudah digunakan,2023-12-18 08:21:17,0
Traveloka,Mega Megaa,5,Sbgus itu,2023-12-18 08:19:42,0
Traveloka,Wahyu Ilahy,5,Traveloka terbaik,2023-12-18 08:14:05,0
Traveloka,Truli Aris,5,Aplikasinya membantu bgt,2023-12-18 08:13:32,0
Traveloka,DLANZZ,5,Bintang lima 🌟🌟🌟🌟🌟 buat aplikasi ini,2023-12-18 08:12:23,0
Traveloka,Azis Azis,5,Untuk kemudahan,2023-12-18 08:05:52,0
Traveloka,Tegar fadilah,5,Aplikasinya sangat membantu saya dalam melakukan pembelian tiket pesawat,2023-12-18 08:04:16,0
Traveloka,11. Dafis Dewanazwa,5,Sangat bagus,2023-12-18 07:59:41,0
Traveloka,Slamet Waluyo,5,"Sangat membantu, sukses selalu Traveloka",2023-12-18 07:54:16,0
Traveloka,Yoga Praditia,5,Bagus,2023-12-18 07:44:08,0
Traveloka,Eko Apriadi,5,Mqntap,2023-12-18 07:36:44,0
Traveloka,maulana syifa,5,applikasi yg sangat mudah untuk mencari tempat penginapan dan lain lain. saya sangat puas dengan aplikasi ini,2023-12-18 07:29:25,0
Traveloka,Ulil Sari,5,"Kusuka, mudah sekali untuk transaksi",2023-12-18 07:19:02,0
Traveloka,LUMBUNG ID Official,5,good,2023-12-18 07:18:12,0
Traveloka,Yudha B.,5,Aplikasinya sangat membantu untuk keperluan berpergian jauh.,2023-12-18 07:15:40,0
Traveloka,Anvi Destiani,5,Sangat membantuu untuk perjalanan,2023-12-18 07:12:07,0
Traveloka,Hendi Justone,5,sangat membantu,2023-12-18 07:10:57,0
Traveloka,Cindy Claudia,5,"bagus, sangat membantu",2023-12-18 07:01:37,0
Traveloka,Andi Rahmat,5,"Aplikasinya sangat membantu banget sih, karna ada beberapa fungsi dalam satu aplikasi, jadi lebih kebantu dengan adanya Traveloka ini, best buat Traveloka.",2023-12-18 06:37:24,16
Traveloka,mohammad yusni,5,Terimakasih traveloka sangattttt membantu,2023-12-18 06:33:57,0
Traveloka,Adnan Prayoga,5,bagus sekali apk nya,2023-12-18 06:19:08,0
Traveloka,Aji Kemitan,5,Mantap,2023-12-18 06:17:40,0
Traveloka,karung beras,1,Dungu,2023-12-18 06:02:00,1
Traveloka,Jepri Mng,1,"tagihan sudh lunas tp pay later di non aktifkan, mohon di aktifkan kembali donk, ini sdh mau liburan sangat penting untuk digunakan untuk liburan keluarga",2023-12-18 05:57:11,0
Traveloka,Dwi Kurnia Alfandi,5,Sangat bagus,2023-12-18 05:34:03,0
Traveloka,Fameila Izzah,5,🥰,2023-12-18 05:22:23,0
Traveloka,Raymond Siburian,5,keren,2023-12-18 05:19:09,0
Traveloka,beiz ezegy,5,"aplikasinya keren, sangat membantu dalam perjalanan travel",2023-12-18 05:14:12,0
Traveloka,Iwan Yuanda,5,Good,2023-12-18 05:13:54,0
Traveloka,muhammad rizki s,5,Baik,2023-12-18 05:09:14,0
Traveloka,Thimotius Yantori,5,Terbaik,2023-12-18 05:08:17,0
Traveloka,Benjamin Fr,5,Nuh uh,2023-12-18 05:06:21,0
Traveloka,yanuar wijaksono,5,Traveloka mantapa dahh😍😍,2023-12-18 05:01:09,0
Traveloka,Aji wahyudi,5,Apljkasi yang sangat membantu,2023-12-18 04:54:23,0
Traveloka,M.saiful Anwar,5,Nice bgus,2023-12-18 04:53:53,0
Traveloka,FIRMAN SARIPUDN,5,sangat membantu dalam pencarian hotel dengan harga yang terjangkau,2023-12-18 04:46:58,0
Traveloka,mail sakti1,5,aplikasi inii sangtt bagusss,2023-12-18 04:36:18,0
Traveloka,Yovi Setiawan,5,sangat membantu,2023-12-18 04:30:08,0
Traveloka,muhayah 02,5,Asik seru simpel buat pengalaman jadi seru pake travelokaa,2023-12-18 03:54:11,0
Traveloka,Junjungan sonatha Sinaga,5,Traveloka lebih menyenangkan...,2023-12-18 03:30:53,0
Traveloka,Iva Lidya,5,Dengan Traveloka sy bisa menjelajah dunia ke mana saja tanpa khawatir dan ragu...Traveloka is the best choice..,2023-12-18 03:19:35,2
Traveloka,Eka Saputra,4,mantaap gak ribet mu renang,2023-12-18 03:08:40,0
Traveloka,Satriyo Bagus W,5,Aplikasi yang lebih aman dan saya percaya daripada aplikasi serupa lainnya,2023-12-18 02:08:53,0
Traveloka,Vinencia Ika Indralin,5,keren,2023-12-18 01:58:26,0
Traveloka,Farel Ardiyansyah,5,Bagus,2023-12-18 01:55:14,0
Traveloka,dedi rohimat,5,Info tempat wisata dan tiket nya lengkap,2023-12-18 00:28:32,0
Traveloka,Rida Amelia,5,nice app,2023-12-17 23:25:18,0
Traveloka,Dedek Erika Putri,3,"Saya pengguna Traveloka sejak 2017, dan bener akhir2 ini makin di update makin buruk aja, cekin online aja ngak bisa ,tolong di perbaiki lagi",2023-12-17 22:07:35,0
Traveloka,Muhammad Saleh,5,Bagus sangat memmbantu,2023-12-17 21:01:28,0
Traveloka,Frindi Novianto,5,memudahkan saya untuk bepergian kemana mana,2023-12-17 18:48:42,0
Traveloka,dani ramdani,5,"kereen,.. langsung dapat limit 7jt",2023-12-17 17:57:00,0
Traveloka,Omin Samrin,5,Baik,2023-12-17 17:55:44,0
Traveloka,Achmad Fauji,4,"Aplikasinya bagus, sangat membatu, bagus,mudah, dan bnyak cara pembayarannya, cuma satu koreksi untuk Traveloka, tolong klo kerja sama dengan hotel2 lain harus difilter jangan asal sembarangan kerja sama, satu pengalaman saya yg sudah aga lama, saya boking hotel ditraveloka didaerah Lembang Bandung, ketika saya mau reservasi kamar dri pihak hotel sepertinya mengulur2 waktu, setelah 2 jam menunggu kamar, dibatalkan oleh pihak hotel sepihak, itusih bikin kacau segalanya. Sampe skrn Masih trauma",2023-12-17 17:13:33,55
Traveloka,Wawan Tok,2,"Aas, cz ○¤¤",2023-12-17 17:06:29,0
Traveloka,Gallery Desriayu,5,"kereeen, bermanfaat dan anti ribet 🥰",2023-12-17 14:34:45,0
Traveloka,Bedelau TPI,5,Good,2023-12-17 14:12:39,0
Traveloka,Almarsyah 99,5,Nice,2023-12-17 12:36:25,0
Traveloka,Rifal Fauzan,2,Cuman bisa bank doang,2023-12-17 12:30:48,0
Traveloka,fety fatimah,5,Terbaik,2023-12-17 12:22:26,0
Traveloka,Rere Queensa permanik,5,Kerennn selalu di permudah .,2023-12-17 11:45:18,0
Traveloka,oktralixon lodong,5,Mantap 👍,2023-12-17 11:34:18,0
Traveloka,Tia Wulan,5,Good,2023-12-17 11:18:38,0
Traveloka,Maulidi M,5,terimakasih selalu ada untuk membantu perjalanan saya,2023-12-17 11:15:44,0
Traveloka,Jefri Ndut,5,Menarik,2023-12-17 11:12:33,0
Traveloka,Bang Syam,5,Memudahkan mencari tiket apa pun tidak perlu ngantri sangat puas,2023-12-17 11:07:36,0
Traveloka,mila permatasari,5,Best choice,2023-12-17 11:02:37,0
Traveloka,rama iryanto,5,Penggunaan aplikasi mudah,2023-12-17 10:59:29,0
Traveloka,Fauzi Tri atmaja,5,Ok,2023-12-17 10:58:24,0
Traveloka,Abin Febrian,5,Aplikasi bagus sangat membantu,2023-12-17 10:56:50,0
Traveloka,dimasss dimasss,5,"Aplikasinya sangat bagus dan sangat membantu,banyak promo yang ditawarkan dan banyak sekali pilihan destinasi wisata juga sekaligus ada fitur reschedule jadi tidak worry lagi. Good 👍",2023-12-17 10:53:53,9
Traveloka,Moko awee channel,5,Menyenangkan dan puas karena sesuia ekspextasi,2023-12-17 10:42:56,0
Traveloka,Fahrizal Rizky,3,Kenapa sulit tuk merubah bahasa Indonesia? Dari english ke Indonesia bahasa tak bisa di ubah,2023-12-17 10:34:14,0
Traveloka,Sando Friono,5,Traveloka terbaik,2023-12-17 10:34:13,0
Traveloka,Fitri Ameliya,5,oke,2023-12-17 10:33:38,0
Traveloka,Fitri Rachmawati,5,Baik,2023-12-17 10:32:21,0
Traveloka,Joshua Matulessy (Josh),5,"Aplikasi yg sangat bermanfaat, traveling jd lebih mudah karena ada traveloka",2023-12-17 10:26:16,0
Traveloka,Dimaz Febriyanto,1,"Terima kasih, saya mau refund tiket citilink saya, udah telpon ke traveloka malah di reject terus, ya, terima kasih karena itu uang saya 800 ribu hilang dengan alasan sudah lewat refund, saya tidak diinfokan bahwa harus sejam untuk di bandara, terima kasih",2023-12-17 10:18:51,4
Traveloka,Riyanto Riyanto,5,Apk nya sangat bagus,2023-12-17 10:16:35,0
Traveloka,maha randu,4,bagus,2023-12-17 09:50:06,0
Traveloka,novia anugrah,5,Sangat bagus,2023-12-17 09:47:17,0
Traveloka,Marna Maulana,1,"Hati hati aplikasi scam, tertera jelas harga kamar di aplikasi 295.125 ternyata saya harus membayar sebanyak 526.987.. Selisih yg sangat jauh benar"" merugikan",2023-12-17 08:58:52,0
Traveloka,Nabila trice siregar,5,"Best abiss, pelayanan nya bagus",2023-12-17 08:51:52,0
Traveloka,R.A Chanel,5,Untuk beli tiket pesawat sangat mudah,2023-12-17 08:50:39,0
Traveloka,The ERChannel,5,Bagus sekali,2023-12-17 08:50:03,0
Traveloka,Edy Purnomo,5,ok,2023-12-17 08:43:58,0
Traveloka,Indra Rahman,5,Good apk,2023-12-17 08:39:37,0
Traveloka,Alfan Elfahmi,5,Sangat membantu sekali untuk pesan tiket dan cari hotel terdekat,2023-12-17 08:37:49,0
Traveloka,siti nurhasanah,5,Is the best,2023-12-17 08:36:55,0
Traveloka,euis susanti,5,Apk yang sangat bgus buat pesen tiket dan boking hotel jadi mudah..,2023-12-17 08:32:06,0
Traveloka,Abim Agustian,5,Baguss dan mempermudah kita,2023-12-17 08:32:01,0
Traveloka,Hendi Junaedi,5,Sangat memuaskan🤩,2023-12-17 08:29:45,0
Traveloka,Dony Kurniawan,5,Sangat memuaskan,2023-12-17 08:28:40,0
Traveloka,Moh Yusron Arozi,5,Aplikasi sangat bagus,2023-12-17 08:28:08,0
Traveloka,deamei Tarigan,5,aplikasinya bagus bangett,2023-12-17 08:25:30,0
Traveloka,akhmad sutrisna,5,Bagus,2023-12-17 08:25:13,0
Traveloka,Holy Via,5,good,2023-12-17 08:06:54,0
Traveloka,Wanda Lestari,5,aplikasi bagus banyak sekali promo yang ditawarkan,2023-12-17 08:06:43,0
Traveloka,Ew Krisna,5,Good aplikasi,2023-12-17 08:04:13,0
Traveloka,Rakiba Iba,5,Sangat baik,2023-12-17 07:44:17,0
Traveloka,Angghie Laila,5,Saya sangat puas sama apk ini terimakasih traveloka ☺,2023-12-17 07:38:08,0
Traveloka,Robet supriyadi,5,mantap,2023-12-17 07:35:26,0
Traveloka,Akbar Saepudin,5,👍👍👍,2023-12-17 07:33:47,0
Traveloka,Gracesenchia Rappan,1,Aplikasi paling jelek yang perna saya download,2023-12-17 07:28:27,0
Traveloka,Dona Prima Sari,5,Liburan jadi mudah dan menyenangkan 😊😊,2023-12-17 07:24:50,0
Traveloka,Indra Kemoz,5,Nice aplikasi,2023-12-17 07:15:06,0
Traveloka,JOUNY STIAWAN,5,"Aplikasi yang sangat bagus, banyak promo nya juga",2023-12-17 07:07:57,0
Traveloka,yohan sani,5,Aplikasinya ok punya,2023-12-17 07:03:16,0
Traveloka,RINA DIANITA,5,Bagus banget,2023-12-17 06:58:56,0
Traveloka,Taufik Lubis,5,Aplikasinya muanteep Jos!,2023-12-17 06:17:33,0
Traveloka,Fajri Hanafi,1,"Sangat mengecewakan, pembayaran sudah dilakukan,eticket sudah keluar, eh 1 jam sebelum keberangkatan malah dibatalkan oleh traveloka beralasan penerbangan sudah penuh. Aplikasi busuk",2023-12-17 06:01:46,0
Traveloka,Nhia Dania,5,Keren dan membatu sekali untuk pesan tiket,2023-12-17 05:50:06,0
Traveloka,Aprilian Wahyu Pratama,5,lengkap bgt puas,2023-12-17 05:47:18,0
Traveloka,Moza Nurasykin,5,"Traveloka keren,mantap,dan bagus",2023-12-17 05:23:34,0
Traveloka,Demita Siburian,5,"Sangat bagus sekali, dan banyak promo.",2023-12-17 05:21:54,0
Traveloka,Sn Sn,5,Bagus aplikasi nya,2023-12-17 05:15:31,0
Traveloka,Mal Lani,5,Aplikasi yg bagus dan mudah,2023-12-17 05:14:13,0
Traveloka,Wawan Setiawan,5,Gampang di pergunakan,2023-12-17 05:03:51,0
Traveloka,NANO NUR,5,Mantap,2023-12-17 05:03:41,0
Traveloka,gerardus kevin,5,Nice sekali aplikasi ini,2023-12-17 05:03:28,0
Traveloka,C&R LKJ,5,sangat membantu,2023-12-17 04:43:51,0
Traveloka,Irwan Kusniawan,5,Sangat bagus fitur fiturnya.,2023-12-17 04:42:02,0
Traveloka,Chikal Muhamad alkan,5,Sanagat membantu bagus aplikasinya,2023-12-17 04:40:36,0
Traveloka,Muhammad Zaky Athmar,5,Memudahkan perjalanan,2023-12-17 04:39:12,0
Traveloka,Ina Arini,5,Baguss,2023-12-17 04:32:40,0
Traveloka,MUH. ALFANDY ALAM,5,Sangat membantu untuk kt yang pengen liburan,2023-12-17 04:31:17,0
Traveloka,Slamet Sutiono,5,Bagus,2023-12-17 04:25:49,0
Traveloka,zuliandra ilham,5,Traveloka mantap,2023-12-17 04:07:54,0
Traveloka,Amir Setyawan,5,Mantap tiket paling murah,2023-12-17 03:12:41,0
Traveloka,Wahyu Handoyo Waris,5,sangat mudah dan praktis,2023-12-17 02:56:38,0
Traveloka,Sadiyo Sugita,5,it's ok,2023-12-17 02:22:55,0
